0.0030658,0.0016008,5.3505e-12,1.9467e-13,2.8292e-17,2.7912e-17,2.9256e-17,2.8081e-17,6.685e-06,0.00052976,0.00057292,0.00057249,0.00052663,1.7018e-14,1.5703e-22,6.3673e-14,6.3673e-14,6.3673e-14,6.3673e-14,6.3673e-14,6.3673e-14,6.5144e-14,1.8681e-14,1.7344e-22,6.9507e-14,6.9507e-14,6.9507e-14,6.9507e-14,2.4561e-14,2.279e-22,9.1335e-14,9.1334e-14,9.1334e-14,9.1334e-14,9.1334e-14,9.1334e-14,1.8685e-14,1.7348e-22,6.9456e-14,6.9456e-14,6.9456e-14,6.9456e-14,6.5956e-10,1.2555e-13,1.1753e-13,1.2667e-13,1.176e-13,1.0753e-09,2.1112e-13,1.9613e-13,2.122e-13,1.9612e-13,4.6582e-10,8.5518e-14,8.0569e-14,8.6534e-14,8.067e-14
0.02599,0.013571,1.3698e-12,4.8815e-14,6.7552e-16,6.6898e-16,6.9115e-16,6.7319e-16,4.3924e-05,0.0045096,0.0048495,0.0048452,0.0044766,3.9848e-13,5.4269e-21,1.3555e-12,1.3555e-12,1.3555e-12,1.3555e-12,1.3555e-12,1.3555e-12,1.3862e-12,4.4218e-13,6.0331e-21,1.4972e-12,1.4972e-12,1.4972e-12,1.4972e-12,5.7261e-13,7.858e-21,1.9331e-12,1.9331e-12,1.9331e-12,1.9331e-12,1.9331e-12,1.9331e-12,4.4229e-13,6.0344e-21,1.4962e-12,1.4962e-12,1.4962e-12,1.4962e-12,1.7946e-10,2.7071e-12,2.5491e-12,2.702e-12,2.5507e-12,2.9568e-10,4.5031e-12,4.2062e-12,4.4762e-12,4.2061e-12,1.2525e-10,1.8674e-12,1.7703e-12,1.87e-12,1.7728e-12
0.0036704,0.00084145,0.0023058,3.8078e-09,4.0299e-09,0.00011189,4.1287e-09,3.5184e-14,4.2542e-14,1.6348e-12,1.789e-12,1.7883e-12,1.6292e-12,2.0256e-06,8.1962e-14,5.2249e-06,5.2248e-06,5.2248e-06,5.2248e-06,5.2248e-06,5.2248e-06,5.331e-06,0.059108,4.5775e-08,0.073873,0.073873,0.073873,0.073873,2.9211e-06,1.199e-13,7.4299e-06,7.4299e-06,7.4299e-06,7.4299e-06,7.4299e-06,7.4299e-06,1.9774e-11,1.3143e-19,7.889e-11,7.889e-11,7.889e-11,7.8891e-11,1.145e-05,1.168e-05,0.14879,1.1665e-05,1.4563e-10,1.8351e-05,1.8606e-05,0.19123,1.848e-05,2.4268e-10,8.2407e-06,8.459e-06,0.12956,8.4854e-06,1.0004e-10
0.00076702,0.00017584,0.00030522,2.1815e-10,2.3118e-10,1.6843e-05,2.3695e-10,1.1817e-15,1.6723e-13,6.9378e-12,7.5852e-12,7.5821e-12,6.9123e-12,1.191e-07,2.8671e-15,3.507e-07,3.507e-07,3.507e-07,3.507e-07,3.507e-07,3.507e-07,3.5816e-07,0.0094634,2.698e-09,0.015441,0.015441,0.015441,0.015441,1.7259e-07,4.2016e-15,5.0241e-07,5.024e-07,5.024e-07,5.024e-07,5.024e-07,5.024e-07,6.7186e-13,3.2023e-21,2.9123e-12,2.9123e-12,2.9123e-12,2.9123e-12,7.625e-07,7.7643e-07,0.029218,7.7521e-07,5.3447e-12,1.2485e-06,1.2642e-06,0.041378,1.256e-06,8.9882e-12,5.3604e-07,5.4908e-07,0.023594,5.5043e-07,3.6322e-12
1.7741e-06,4.2059e-07,4.9667e-07,1.7571e-13,1.8637e-13,2.9554e-08,1.9109e-13,5.9347e-19,1.7327e-10,8.1309e-09,8.8753e-09,8.8713e-09,8.0975e-09,9.7936e-11,1.4989e-18,3.2294e-10,3.2294e-10,3.2294e-10,3.2294e-10,3.2294e-10,3.2294e-10,3.3003e-10,1.7428e-05,2.2509e-12,3.4762e-05,3.4762e-05,3.4762e-05,3.4762e-05,1.4242e-10,2.1999e-18,4.6513e-10,4.6513e-10,4.6513e-10,4.6513e-10,4.6513e-10,4.6513e-10,3.408e-16,1.1986e-24,1.5927e-15,1.5927e-15,1.5927e-15,1.5927e-15,6.9812e-10,7.0984e-10,6.3341e-05,7.0857e-10,2.9089e-15,1.1611e-09,1.1745e-09,9.4889e-05,1.1671e-09,4.9289e-15,4.8213e-10,4.93e-10,4.8644e-05,4.9394e-10,1.959e-15
1.1969e-06,5.038e-07,9.9809e-08,2.2172e-14,2.3531e-14,6.1642e-09,2.4132e-14,5.4023e-20,2.4897e-09,1.3465e-07,1.4667e-07,1.4659e-07,1.3402e-07,1.2532e-11,1.3696e-19,4.4758e-11,4.4757e-11,4.4757e-11,4.4757e-11,4.4757e-11,4.4758e-11,4.5761e-11,3.7347e-06,2.9274e-13,8.3278e-06,8.3278e-06,8.3278e-06,8.3278e-06,1.8267e-11,2.0123e-19,6.4682e-11,6.4682e-11,6.4682e-11,6.4682e-11,6.4682e-11,6.4682e-11,3.1424e-17,8.8923e-26,1.5511e-16,1.5511e-16,1.5511e-16,1.5511e-16,9.6409e-11,9.7935e-11,1.4905e-05,9.7747e-11,2.816e-16,1.6191e-10,1.6367e-10,2.2918e-05,1.6266e-10,4.797e-16,6.5828e-11,6.7232e-11,1.1162e-05,6.7336e-11,1.8841e-16
4.2381e-06,2.2029e-06,6.6644e-09,8.5616e-16,9.0916e-16,4.2753e-10,9.3257e-16,1.6984e-20,1.1898e-08,7.2374e-07,7.8677e-07,7.8634e-07,7.1999e-07,4.9103e-13,3.7161e-21,1.9197e-12,1.9197e-12,1.9197e-12,1.9197e-12,1.9197e-12,1.9197e-12,1.9636e-12,2.6735e-07,1.176e-14,6.8714e-07,6.8714e-07,6.8714e-07,6.8714e-07,7.1741e-13,5.4663e-21,2.7838e-12,2.7838e-12,2.7838e-12,2.7838e-12,2.7838e-12,2.7838e-12,1.1368e-17,7.1453e-26,4.6885e-17,4.6885e-17,4.6885e-17,4.6885e-17,4.1201e-12,4.1811e-12,1.2059e-06,4.1725e-12,7.9313e-17,6.9875e-12,7.0587e-12,1.9071e-06,7.016e-12,1.3373e-16,2.7803e-12,2.8359e-12,8.7743e-07,2.8392e-12,5.3702e-17
0.0028979,0.0015131,6.2391e-12,2.9267e-17,2.6456e-17,4.1151e-13,2.707e-17,2.5828e-17,6.7366e-06,0.00050026,0.0005418,0.00054145,0.0004972,1.5827e-14,1.4611e-22,5.9209e-14,5.9209e-14,5.9209e-14,5.9209e-14,5.9209e-14,5.9209e-14,6.0575e-14,2.6401e-10,7.0122e-18,7.6746e-10,7.6745e-10,7.6745e-10,7.6746e-10,2.28e-14,2.1182e-22,8.4737e-14,8.4736e-14,8.4736e-14,8.4736e-14,8.4736e-14,8.4736e-14,1.7246e-14,1.6065e-22,6.4026e-14,6.4026e-14,6.4026e-14,6.4026e-14,1.3079e-13,1.1777e-13,1.3272e-09,1.175e-13,1.0826e-13,2.2021e-13,1.9809e-13,2.1429e-09,1.9689e-13,1.8056e-13,8.9013e-14,8.0185e-14,9.4444e-10,8.0245e-14,7.4253e-14
0.024661,0.012877,1.5939e-12,7.0233e-16,6.3304e-16,1.031e-13,6.4762e-16,6.3027e-16,4.4267e-05,0.0042754,0.0046032,0.0045997,0.0042431,3.7346e-13,5.0724e-21,1.2713e-12,1.2713e-12,1.2713e-12,1.2713e-12,1.2713e-12,1.2713e-12,1.3001e-12,6.7124e-11,1.2891e-18,2.0976e-10,2.0976e-10,2.0976e-10,2.0976e-10,5.3664e-13,7.3445e-21,1.813e-12,1.813e-12,1.813e-12,1.813e-12,1.813e-12,1.813e-12,4.1415e-13,5.6352e-21,1.4021e-12,1.4021e-12,1.4021e-12,1.4021e-12,2.8238e-12,2.539e-12,3.5994e-10,2.5339e-12,2.3901e-12,4.7016e-12,4.224e-12,5.875e-10,4.1982e-12,3.9416e-12,1.9471e-12,1.7513e-12,2.5308e-10,1.7535e-12,1.6609e-12
0.003885,0.00089793,0.0019182,4.1685e-09,3.9436e-14,3.3853e-09,6.6923e-05,3.3457e-09,4.212e-14,1.6912e-12,1.8489e-12,1.8481e-12,1.6856e-12,2.5612e-11,1.7119e-19,1.02e-10,1.02e-10,1.02e-10,1.02e-10,1.02e-10,1.02e-10,1.044e-10,1.876e-06,7.5713e-14,4.8213e-06,4.8213e-06,4.8213e-06,4.8213e-06,0.042755,3.3883e-08,0.052431,0.052431,0.052432,0.052432,0.052432,0.052431,1.8778e-06,7.5761e-14,4.8198e-06,4.8198e-06,4.8198e-06,4.8198e-06,1.2329e-05,1.7079e-10,9.2421e-06,0.089884,9.2343e-06,1.9692e-05,2.8623e-10,1.4543e-05,0.11611,1.4558e-05,8.8981e-06,1.1667e-10,6.764e-06,0.078023,6.745e-06
0.00082598,0.0001909,0.00025154,2.381e-10,1.3249e-15,1.9389e-10,1.0034e-05,1.916e-10,1.6563e-13,7.177e-12,7.839e-12,7.8354e-12,7.1512e-12,8.7188e-13,4.1754e-21,3.7743e-12,3.7743e-12,3.7743e-12,3.7743e-12,3.7743e-12,3.7743e-12,3.8646e-12,1.1019e-07,2.6474e-15,3.2335e-07,3.2335e-07,3.2335e-07,3.2335e-07,0.006914,2.0011e-09,0.011148,0.011148,0.011148,0.011148,0.011148,0.011148,1.1028e-07,2.6489e-15,3.2319e-07,3.2319e-07,3.2319e-07,3.2319e-07,8.1735e-07,6.2768e-12,6.1107e-07,0.017674,6.1061e-07,1.334e-06,1.0612e-11,9.8386e-07,0.025165,9.8471e-07,5.7613e-07,4.2431e-12,4.3644e-07,0.014216,4.3534e-07
1.9263e-06,4.5946e-07,4.0691e-07,1.9133e-13,6.656e-19,1.5612e-13,1.7568e-08,1.5425e-13,1.7161e-10,8.4055e-09,9.1666e-09,9.162e-09,8.3718e-09,4.4294e-16,1.5642e-24,2.0683e-15,2.0682e-15,2.0682e-15,2.0682e-15,2.0682e-15,2.0683e-15,2.1182e-15,9.0538e-11,1.3835e-18,2.9757e-10,2.9757e-10,2.9757e-10,2.9757e-10,1.2807e-05,1.672e-12,2.5339e-05,2.5339e-05,2.5339e-05,2.5339e-05,2.5339e-05,2.5339e-05,9.0601e-11,1.3842e-18,2.9739e-10,2.9739e-10,2.9739e-10,2.9739e-10,7.4582e-10,3.4202e-15,5.5643e-10,3.8369e-05,5.5605e-10,1.2365e-09,5.8245e-15,9.1111e-10,5.778e-05,9.1179e-10,5.1637e-10,2.2917e-15,3.9006e-10,2.9346e-05,3.8916e-10
1.2602e-06,5.2657e-07,8.1522e-08,2.4106e-14,6.0471e-20,1.9695e-14,3.6606e-09,1.9459e-14,2.466e-09,1.3907e-07,1.5136e-07,1.5128e-07,1.3844e-07,4.0489e-17,1.1408e-25,2.0002e-16,2.0001e-16,2.0001e-16,2.0001e-16,2.0001e-16,2.0002e-16,2.0488e-16,1.1579e-11,1.2637e-19,4.1227e-11,4.1227e-11,4.1227e-11,4.1227e-11,2.7523e-06,2.1767e-13,6.0967e-06,6.0966e-06,6.0966e-06,6.0966e-06,6.0966e-06,6.0966e-06,1.1586e-11,1.2644e-19,4.1199e-11,4.1199e-11,4.1199e-11,4.1199e-11,1.0278e-10,3.3081e-16,7.6576e-11,9.0363e-06,7.6526e-11,1.7208e-10,5.6628e-16,1.2672e-10,1.3964e-05,1.268e-10,7.0344e-11,2.2026e-16,5.3036e-11,6.7396e-06,5.2921e-11
4.3737e-06,2.2728e-06,5.4261e-09,9.2938e-16,1.7775e-20,7.6033e-16,2.5363e-10,7.5114e-16,1.1785e-08,7.4694e-07,8.1134e-07,8.1085e-07,7.4316e-07,1.0902e-17,6.7289e-26,4.549e-17,4.549e-17,4.549e-17,4.549e-17,4.549e-17,4.549e-17,4.6562e-17,4.5347e-13,3.428e-21,1.7676e-12,1.7676e-12,1.7676e-12,1.7676e-12,1.9761e-07,8.7536e-15,5.054e-07,5.0539e-07,5.0539e-07,5.0539e-07,5.0539e-07,5.0539e-07,4.5372e-13,3.4296e-21,1.7663e-12,1.7663e-12,1.7663e-12,1.7663e-12,4.3826e-12,8.8025e-17,3.2607e-12,7.3182e-07,3.2588e-12,7.4113e-12,1.4954e-16,5.4542e-12,1.1628e-06,5.4575e-12,2.9642e-12,5.9214e-17,2.2302e-12,5.304e-07,2.2257e-12
0.002985,0.0015586,5.0679e-12,3.0313e-17,2.6851e-17,2.7018e-17,2.4395e-13,2.7183e-17,6.6734e-06,0.00051555,0.00055796,0.00055757,0.00051246,1.6091e-14,1.4986e-22,6.0026e-14,6.0026e-14,6.0026e-14,6.0026e-14,6.0026e-14,6.0026e-14,6.1411e-14,1.8122e-14,1.6799e-22,6.7453e-14,6.7453e-14,6.7453e-14,6.7453e-14,1.9557e-10,5.224e-18,5.664e-10,5.6639e-10,5.6639e-10,5.6639e-10,5.6639e-10,5.6639e-10,1.8126e-14,1.6803e-22,6.7403e-14,6.7403e-14,6.7403e-14,6.7403e-14,1.3538e-13,1.1917e-13,1.1407e-13,8.0614e-10,1.1413e-13,2.2792e-13,2.0039e-13,1.9039e-13,1.3073e-09,1.9039e-13,9.2144e-14,8.1168e-14,7.8166e-14,5.7151e-10,7.8264e-14
0.02535,0.013236,1.3027e-12,7.2655e-16,6.5501e-16,6.4852e-16,6.1166e-14,6.526e-16,4.3863e-05,0.0043965,0.0047309,0.0047269,0.004364,3.8639e-13,5.2564e-21,1.3148e-12,1.3147e-12,1.3147e-12,1.3147e-12,1.3147e-12,1.3147e-12,1.3445e-12,4.2869e-13,5.8415e-21,1.4521e-12,1.4521e-12,1.4521e-12,1.4521e-12,4.9842e-11,9.6164e-19,1.5528e-10,1.5528e-10,1.5528e-10,1.5528e-10,1.5528e-10,1.5528e-10,4.2879e-13,5.8427e-21,1.4511e-12,1.4511e-12,1.4511e-12,1.4511e-12,2.9198e-12,2.6258e-12,2.4721e-12,2.1901e-10,2.4737e-12,4.8613e-12,4.3681e-12,4.0794e-12,3.5899e-10,4.0793e-12,2.0135e-12,1.8113e-12,1.7168e-12,1.5343e-10,1.7192e-12
0.0036344,0.00083997,0.0020726,6.2245e-09,6.5537e-05,3.9552e-09,5.6478e-14,3.9293e-09,4.2436e-14,1.6922e-12,1.8499e-12,1.8491e-12,1.6865e-12,0.031206,2.3725e-08,0.039671,0.039671,0.039671,0.039671,0.039671,0.03967,0.040176,2.0441e-06,8.2768e-14,5.2596e-06,5.2596e-06,5.2596e-06,5.2596e-06,4.085e-11,2.7521e-19,1.6215e-10,1.6215e-10,1.6215e-10,1.6215e-10,1.6215e-10,1.6215e-10,2.0462e-06,8.2822e-14,5.2589e-06,5.2589e-06,5.2589e-06,5.2589e-06,1.8633e-05,0.089539,1.015e-05,2.3926e-10,1.0148e-05,2.9842e-05,0.11662,1.5796e-05,4.0005e-10,1.5811e-05,1.3421e-05,0.077317,7.5141e-06,1.6389e-10,7.5032e-06
0.00074959,0.00017324,0.0002731,3.5773e-10,9.8186e-06,2.2702e-10,1.9018e-15,2.2552e-10,1.6679e-13,7.178e-12,7.8398e-12,7.8363e-12,7.1521e-12,0.0049546,1.3961e-09,0.0081768,0.0081768,0.0081768,0.0081768,0.0081768,0.0081768,0.0083127,1.2021e-07,2.8954e-15,3.5316e-07,3.5316e-07,3.5316e-07,3.5316e-07,1.3938e-12,6.7205e-21,6.0173e-12,6.0173e-12,6.0173e-12,6.0173e-12,6.0173e-12,6.0173e-12,1.2031e-07,2.8971e-15,3.5304e-07,3.5304e-07,3.5304e-07,3.5304e-07,1.2458e-06,0.017643,6.7137e-07,8.8149e-12,6.712e-07,2.0389e-06,0.025298,1.0706e-06,1.4872e-11,1.0714e-06,8.7628e-07,0.01412,4.8455e-07,5.9736e-12,4.8391e-07
1.7245e-06,4.1283e-07,4.4317e-07,2.8881e-13,1.7184e-08,1.831e-13,9.5721e-19,1.8187e-13,1.728e-10,8.4069e-09,9.1676e-09,9.1631e-09,8.373e-09,9.0806e-06,1.1632e-12,1.8271e-05,1.8271e-05,1.8271e-05,1.8271e-05,1.8271e-05,1.8271e-05,1.8616e-05,9.8856e-11,1.5138e-18,3.2528e-10,3.2528e-10,3.2528e-10,3.2528e-10,7.0946e-16,2.5203e-24,3.3051e-15,3.305e-15,3.305e-15,3.305e-15,3.305e-15,3.305e-15,9.8929e-11,1.5146e-18,3.2513e-10,3.2513e-10,3.2513e-10,3.2513e-10,1.1439e-09,3.8352e-05,6.1149e-10,4.8128e-15,6.1133e-10,1.9018e-09,5.8105e-05,9.927e-10,8.1804e-15,9.9332e-10,7.9033e-10,2.9197e-05,4.3281e-10,3.2323e-15,4.3228e-10
1.2088e-06,5.1472e-07,8.893e-08,3.65e-14,3.5797e-09,2.3124e-14,8.6398e-20,2.2969e-14,2.4827e-09,1.391e-07,1.5138e-07,1.513e-07,1.3847e-07,1.9415e-06,1.5116e-13,4.3624e-06,4.3624e-06,4.3624e-06,4.3624e-06,4.3624e-06,4.3624e-06,4.4491e-06,1.265e-11,1.3831e-19,4.509e-11,4.509e-11,4.509e-11,4.509e-11,6.4781e-17,1.8314e-25,3.1945e-16,3.1944e-16,3.1944e-16,3.1944e-16,3.1944e-16,3.1944e-16,1.2659e-11,1.3838e-19,4.5065e-11,4.5065e-11,4.5065e-11,4.5065e-11,1.5826e-10,9.0378e-06,8.4163e-11,4.6263e-16,8.4142e-11,2.6569e-10,1.4044e-05,1.3818e-10,7.9052e-16,1.3825e-10,1.081e-10,6.7114e-06,5.8822e-11,3.0868e-16,5.8754e-11
4.37e-06,2.2722e-06,5.9292e-09,1.4116e-15,2.4797e-10,8.9367e-16,1.8833e-20,8.8765e-16,1.1863e-08,7.4711e-07,8.1147e-07,8.1099e-07,7.4331e-07,1.3865e-07,6.0672e-15,3.5868e-07,3.5868e-07,3.5868e-07,3.5868e-07,3.5868e-07,3.5868e-07,3.662e-07,4.9571e-13,3.753e-21,1.9343e-12,1.9343e-12,1.9343e-12,1.9343e-12,1.59e-17,9.7989e-26,6.6185e-17,6.6185e-17,6.6185e-17,6.6185e-17,6.6185e-17,6.6185e-17,4.96e-13,3.7547e-21,1.933e-12,1.933e-12,1.933e-12,1.933e-12,6.7759e-12,7.3243e-07,3.5842e-12,9.1546e-17,3.5834e-12,1.1488e-11,1.1696e-06,5.9523e-12,1.5508e-16,5.9552e-12,4.5737e-12,5.2873e-07,2.4722e-12,6.1707e-17,2.4696e-12
