0.0094305,0.0016579,0.00096908,1.9638e-05,-1.9638e-05,1.9638e-05,-1.9638e-05,1.8702e-16,-1.8702e-16,0.011259,5.963e-10,0.021289,0.95159,2.6857e-06,0.009492,0.011259,6.0005e-10,0.022053,0.011712,6.2596e-10,0.02283,0.011259,5.994e-10,0.021908,0.0045806,2.0058e-10,0.0097459,0.011259,5.9743e-10,0.021498,0.011712,6.2292e-10,0.022207,1.1955e-13,2.0432e-22,5.8494e-13,1.2311e-13,2.1031e-22,5.9893e-13,1.1956e-13,2.0406e-22,5.7846e-13,1.2311e-13,2.1047e-22,6.0067e-13,3.1265e-14,1.2207e-18,0.011783,0.011783,1.1221e-13,0.011783,0.011783,1.1221e-13,0.025629,0.025629
0.023034,0.0040503,0.0032993,6.4103e-05,-6.4103e-05,6.4103e-05,-6.4103e-05,1.8001e-15,-1.8001e-15,0.034194,4.1044e-09,0.051035,2.0759,6.9213e-07,0.025449,0.034192,4.1336e-09,0.052861,0.035493,4.3093e-09,0.054545,0.034194,4.1285e-09,0.052517,0.015186,1.4235e-09,0.026128,0.034192,4.1131e-09,0.051533,0.035493,4.2857e-09,0.053059,1.1355e-12,2.7337e-21,5.0773e-12,1.169e-12,2.8134e-21,5.1973e-12,1.1355e-12,2.73e-21,5.021e-12,1.169e-12,2.8157e-21,5.2125e-12,3.0217e-13,1.3995e-17,0.038462,0.038462,1.0801e-12,0.038462,0.038462,1.0801e-12,0.06782,0.06782
0.18155,0.031686,2.4666e-10,6.379e-12,-6.379e-12,6.379e-12,-6.379e-12,3.4736e-24,-3.4736e-24,3.4925e-09,2.655e-17,1.1565e-08,4.1338e-09,3.1843e-17,1.3731e-08,1.2781e-06,1.1389,4.6288e-09,3.6511e-09,2.7916e-17,1.2486e-08,3.4925e-09,2.6651e-17,1.1902e-08,4.1338e-09,3.1953e-17,1.4101e-08,1.293e-09,8.8294e-18,4.5126e-09,3.6511e-09,2.7817e-17,1.2144e-08,2.2914e-21,1.5574e-30,1.4282e-20,2.3606e-21,1.6038e-30,1.4633e-20,2.2915e-21,1.5558e-30,1.4124e-20,2.3606e-21,1.6048e-30,1.4675e-20,5.7615e-22,1.4166e-26,3.8274e-09,3.8274e-09,2.0842e-21,3.8274e-09,3.8274e-09,2.0842e-21,1.4009e-08,1.4009e-08
0.0081032,0.0014143,1.9868e-09,5.0569e-11,-5.0569e-11,5.0569e-11,-5.0569e-11,5.5675e-23,-5.5675e-23,2.703e-08,3.3332e-16,7.8769e-08,3.1848e-08,3.99e-16,9.2993e-08,8.4542e-06,0.050834,3.3003e-08,2.8238e-08,3.5048e-16,8.4955e-08,2.7031e-08,3.347e-16,8.1064e-08,3.1848e-08,4.0051e-16,9.5502e-08,1.0404e-08,1.1306e-16,3.2175e-08,2.8238e-08,3.4913e-16,8.2631e-08,3.6421e-20,3.2331e-29,2.119e-19,3.7516e-20,3.3289e-29,2.1707e-19,3.6422e-20,3.2295e-29,2.0955e-19,3.7516e-20,3.3312e-29,2.1769e-19,9.2517e-21,2.5998e-25,3.0341e-08,3.0341e-08,3.3405e-20,3.0341e-08,3.0341e-08,3.3405e-20,9.7741e-08,9.7741e-08
8.3863e-05,1.4645e-05,3.8776e-07,9.6223e-09,-9.6223e-09,9.6223e-09,-9.6223e-09,2.595e-20,-2.595e-20,4.9585e-06,1.1579e-13,1.2061e-05,5.8006e-06,1.3826e-13,1.4107e-05,0.0012314,0.00048717,5.4238e-06,5.1739e-06,1.2176e-13,1.2985e-05,4.9586e-06,1.1633e-13,1.2412e-05,5.8006e-06,1.3884e-13,1.4488e-05,2.0222e-06,4.0289e-14,5.2879e-06,5.1739e-06,1.2124e-13,1.263e-05,1.68e-17,2.0317e-26,9.0118e-17,1.7302e-17,2.0916e-26,9.2296e-17,1.68e-17,2.0293e-26,8.9119e-17,1.7302e-17,2.0931e-26,9.2563e-17,4.3233e-18,1.4188e-22,5.7734e-06,5.7734e-06,1.557e-17,5.7734e-06,5.7734e-06,1.557e-17,1.5583e-05,1.5583e-05
0.0095984,0.0016882,0.00083542,1.9922e-05,-1.9922e-05,1.9922e-05,-1.9922e-05,1.5686e-16,-1.5686e-16,0.0097306,5.0193e-10,0.018621,0.01126,5.9738e-10,0.021457,1.7438,4.9712e-06,0.009299,0.010134,5.2783e-10,0.01999,0.0097307,5.0453e-10,0.019162,0.01126,6.0022e-10,0.022035,0.0043088,1.8016e-10,0.0090664,0.010134,5.2528e-10,0.019445,1.003e-13,1.7039e-22,4.9165e-13,1.0328e-13,1.7539e-22,5.0341e-13,1.003e-13,1.7017e-22,4.862e-13,1.0328e-13,1.7552e-22,5.0487e-13,2.6222e-14,1.0206e-18,0.011953,0.011953,9.4116e-14,0.011953,0.011953,9.4116e-14,0.025737,0.025737
0.023475,0.0041296,0.002872,6.5101e-05,-6.5101e-05,6.5101e-05,-6.5101e-05,1.5129e-15,-1.5129e-15,0.02994,3.4678e-09,0.045441,0.034195,4.1128e-09,0.051441,3.7984,1.2781e-06,0.025375,0.03111,3.6471e-09,0.048601,0.02994,3.4881e-09,0.046759,0.034195,4.1349e-09,0.052823,0.014511,1.2868e-09,0.024742,0.03111,3.6272e-09,0.047279,9.5465e-13,2.2824e-21,4.2779e-12,9.8283e-13,2.3489e-21,4.379e-12,9.5468e-13,2.2793e-21,4.2305e-12,9.8283e-13,2.3508e-21,4.3918e-12,2.5394e-13,1.1718e-17,0.039061,0.039061,9.0776e-13,0.039061,0.039061,9.0776e-13,0.068328,0.068328
0.18573,0.031583,2.5729e-10,6.2223e-12,-6.2223e-12,6.2223e-12,-6.2223e-12,3.6315e-24,-3.6315e-24,3.6472e-09,2.7789e-17,1.2064e-08,4.3095e-09,3.3262e-17,1.4299e-08,3.6471e-09,2.7916e-17,1.2499e-08,6.9531e-07,0.6173,4.7722e-09,3.6472e-09,2.7894e-17,1.2415e-08,4.3095e-09,3.3378e-17,1.4685e-08,3.6471e-09,2.7827e-17,1.2184e-08,1.3372e-09,9.1247e-18,4.6423e-09,2.3955e-21,1.6292e-30,1.4928e-20,2.4678e-21,1.6777e-30,1.5295e-20,2.3956e-21,1.6275e-30,1.4763e-20,2.4678e-21,1.6788e-30,1.5338e-20,6.0234e-22,1.4815e-26,3.7334e-09,3.7334e-09,2.1789e-21,3.7334e-09,3.7334e-09,2.1789e-21,1.3924e-08,1.3924e-08
0.0082986,0.0014111,2.0735e-09,4.9411e-11,-4.9411e-11,4.9411e-11,-4.9411e-11,5.8229e-23,-5.8229e-23,2.8238e-08,3.4901e-16,8.219e-08,3.3217e-08,4.1697e-16,9.6886e-08,2.8237e-08,3.5075e-16,8.5152e-08,4.6064e-06,0.027581,3.4054e-08,2.8238e-08,3.5045e-16,8.4585e-08,3.3217e-08,4.1854e-16,9.95e-08,2.8237e-08,3.4953e-16,8.3005e-08,1.0769e-08,1.1691e-16,3.3128e-08,3.8091e-20,3.3834e-29,2.2158e-19,3.9236e-20,3.4836e-29,2.2698e-19,3.8092e-20,3.3796e-29,2.1912e-19,3.9236e-20,3.486e-29,2.2763e-19,9.6761e-21,2.72e-25,2.9647e-08,2.9647e-08,3.4938e-20,2.9647e-08,2.9647e-08,3.4938e-20,9.7252e-08,9.7252e-08
8.5366e-05,1.4554e-05,4.0435e-07,9.4111e-09,-9.4111e-09,9.4111e-09,-9.4111e-09,2.7135e-20,-2.7135e-20,5.174e-06,1.2119e-13,1.2564e-05,6.0439e-06,1.4443e-13,1.4677e-05,5.1738e-06,1.2186e-13,1.3016e-05,0.00067133,0.00026447,5.5921e-06,5.174e-06,1.2175e-13,1.293e-05,6.0438e-06,1.4504e-13,1.5073e-05,5.1738e-06,1.2139e-13,1.2688e-05,2.0926e-06,4.1661e-14,5.4404e-06,1.7566e-17,2.1258e-26,9.421e-17,1.8092e-17,2.1885e-26,9.6486e-17,1.7567e-17,2.1233e-26,9.3165e-17,1.8091e-17,2.1901e-26,9.6765e-17,4.5206e-18,1.4842e-22,5.6467e-06,5.6467e-06,1.6281e-17,5.6467e-06,5.6467e-06,1.6281e-17,1.5501e-05,1.5501e-05
0.0090269,0.0015931,0.00087005,1.9513e-05,-1.9513e-05,1.9513e-05,-1.9513e-05,1.6398e-16,-1.6398e-16,0.010135,5.2505e-10,0.019346,0.011712,6.2378e-10,0.02227,0.010134,5.2834e-10,0.02004,0.95169,2.6996e-06,0.0095725,0.010135,5.2777e-10,0.019908,0.011712,6.2675e-10,0.022869,0.010134,5.2603e-10,0.019536,0.0044552,1.8627e-10,0.0093134,1.0485e-13,1.7826e-22,5.1382e-13,1.0797e-13,1.8349e-22,5.2611e-13,1.0485e-13,1.7803e-22,5.0812e-13,1.0797e-13,1.8363e-22,5.2763e-13,2.7412e-14,1.0673e-18,0.011708,0.011708,9.8387e-14,0.011708,0.011708,9.8387e-14,0.025593,0.025593
0.022255,0.0039266,0.0029865,6.3868e-05,-6.3868e-05,6.3868e-05,-6.3868e-05,1.5812e-15,-1.5812e-15,0.03111,3.6254e-09,0.047046,0.035496,4.2923e-09,0.05322,0.031109,3.6511e-09,0.048727,2.0764,6.9531e-07,0.026055,0.03111,3.6466e-09,0.048411,0.035496,4.3154e-09,0.054651,0.031109,3.6331e-09,0.047503,0.014983,1.3301e-09,0.025352,9.9765e-13,2.3874e-21,4.4692e-12,1.0271e-12,2.457e-21,4.5749e-12,9.9769e-13,2.3842e-21,4.4197e-12,1.0271e-12,2.459e-21,4.5883e-12,2.6539e-13,1.2253e-17,0.038321,0.038321,9.487e-13,0.038321,0.038321,9.487e-13,0.067917,0.067917
0.18634,0.031567,2.4637e-10,6.368e-12,-6.368e-12,6.368e-12,-6.368e-12,3.4715e-24,-3.4715e-24,1.2915e-09,8.8113e-18,4.4635e-09,4.1287e-09,3.1819e-17,1.3712e-08,3.4881e-09,2.6651e-17,1.1965e-08,3.6467e-09,2.7894e-17,1.2469e-08,1.2763e-06,1.1346,4.5929e-09,4.1287e-09,3.1929e-17,1.4082e-08,3.4881e-09,2.6566e-17,1.1664e-08,3.6467e-09,2.7796e-17,1.2127e-08,2.29e-21,1.5567e-30,1.4273e-20,2.3591e-21,1.603e-30,1.4623e-20,2.2901e-21,1.5551e-30,1.4115e-20,2.3591e-21,1.604e-30,1.4665e-20,5.758e-22,1.4158e-26,3.8208e-09,3.8208e-09,2.0829e-21,3.8208e-09,3.8208e-09,2.0829e-21,1.3989e-08,1.3989e-08
0.008327,0.0014107,1.9868e-09,5.0544e-11,-5.0544e-11,5.0544e-11,-5.0544e-11,5.5678e-23,-5.5678e-23,1.0405e-08,1.129e-16,3.1869e-08,3.1849e-08,3.9901e-16,9.2997e-08,2.7031e-08,3.35e-16,8.1609e-08,2.8239e-08,3.5049e-16,8.4958e-08,8.4544e-06,0.050703,3.2793e-08,3.1849e-08,4.0052e-16,9.5505e-08,2.703e-08,3.3383e-16,7.9552e-08,2.8239e-08,3.4914e-16,8.2634e-08,3.6423e-20,3.2332e-29,2.1191e-19,3.7518e-20,3.329e-29,2.1708e-19,3.6424e-20,3.2296e-29,2.0956e-19,3.7517e-20,3.3313e-29,2.177e-19,9.2521e-21,2.6e-25,3.0327e-08,3.0327e-08,3.3407e-20,3.0327e-08,3.0327e-08,3.3407e-20,9.7735e-08,9.7735e-08
8.6049e-05,1.4622e-05,3.8778e-07,9.6177e-09,-9.6177e-09,9.6177e-09,-9.6177e-09,2.5951e-20,-2.5951e-20,2.0224e-06,4.0227e-14,5.2379e-06,5.8009e-06,1.3826e-13,1.4108e-05,4.9586e-06,1.1644e-13,1.2495e-05,5.1741e-06,1.2177e-13,1.2986e-05,0.0012314,0.00048621,5.3895e-06,5.8009e-06,1.3884e-13,1.4488e-05,4.9585e-06,1.1599e-13,1.218e-05,5.1741e-06,1.2124e-13,1.2631e-05,1.68e-17,2.0318e-26,9.0122e-17,1.7303e-17,2.0917e-26,9.23e-17,1.6801e-17,2.0294e-26,8.9122e-17,1.7303e-17,2.0932e-26,9.2567e-17,4.3234e-18,1.4189e-22,5.7706e-06,5.7706e-06,1.5571e-17,5.7706e-06,5.7706e-06,1.5571e-17,1.5582e-05,1.5582e-05
0.0095889,0.0016924,0.00083545,1.9913e-05,-1.9913e-05,1.9913e-05,-1.9913e-05,1.5687e-16,-1.5687e-16,0.004309,1.7985e-10,0.0089814,0.01126,5.9741e-10,0.021458,0.0097307,5.0509e-10,0.019289,0.010135,5.2786e-10,0.019991,1.7439,4.9631e-06,0.0092408,0.01126,6.0025e-10,0.022036,0.0097306,5.0289e-10,0.018804,0.010135,5.253e-10,0.019445,1.0031e-13,1.704e-22,4.9167e-13,1.0329e-13,1.7539e-22,5.0343e-13,1.0031e-13,1.7018e-22,4.8622e-13,1.0329e-13,1.7553e-22,5.049e-13,2.6223e-14,1.0206e-18,0.011948,0.011948,9.412e-14,0.011948,0.011948,9.412e-14,0.025735,0.025735
0.023454,0.0041387,0.0028721,6.5074e-05,-6.5074e-05,6.5074e-05,-6.5074e-05,1.513e-15,-1.513e-15,0.014511,1.2843e-09,0.024512,0.034196,4.1129e-09,0.051442,0.02994,3.4925e-09,0.047064,0.031111,3.6473e-09,0.048602,3.7986,1.2763e-06,0.025218,0.034196,4.1351e-09,0.052825,0.02994,3.4753e-09,0.045882,0.031111,3.6273e-09,0.04728,9.5469e-13,2.2825e-21,4.2781e-12,9.8288e-13,2.349e-21,4.3792e-12,9.5472e-13,2.2794e-21,4.2306e-12,9.8287e-13,2.3509e-21,4.392e-12,2.5395e-13,1.1719e-17,0.039044,0.039044,9.078e-13,0.039044,0.039044,9.078e-13,0.06832,0.06832
0.18055,0.031711,2.9146e-10,6.3079e-12,-6.3079e-12,6.3079e-12,-6.3079e-12,4.1617e-24,-4.1617e-24,4.1348e-09,3.1807e-17,1.3626e-08,1.4235e-09,9.9503e-18,4.9207e-09,4.1347e-09,3.1952e-17,1.4118e-08,4.3152e-09,3.3376e-17,1.4687e-08,4.1348e-09,3.1927e-17,1.4023e-08,6.9637e-07,0.61981,5.053e-09,4.1347e-09,3.185e-17,1.3762e-08,4.3152e-09,3.3258e-17,1.4285e-08,2.7449e-21,1.8731e-30,1.7089e-20,2.8278e-21,1.9288e-30,1.7508e-20,2.745e-21,1.8711e-30,1.69e-20,2.8278e-21,1.93e-30,1.7558e-20,6.9029e-22,1.7007e-26,3.7847e-09,3.7847e-09,2.497e-21,3.7847e-09,3.7847e-09,2.497e-21,1.4045e-08,1.4045e-08
0.0080565,0.001415,2.3379e-09,4.9969e-11,-4.9969e-11,4.9969e-11,-4.9969e-11,6.661e-23,-6.661e-23,3.1848e-08,3.9843e-16,9.2259e-08,1.136e-08,1.2683e-16,3.4763e-08,3.1846e-08,4.0041e-16,9.5587e-08,3.3215e-08,4.1812e-16,9.9354e-08,3.1847e-08,4.0007e-16,9.4948e-08,4.6062e-06,0.027658,3.5696e-08,3.1846e-08,3.9902e-16,9.3176e-08,3.3215e-08,4.1651e-16,9.6635e-08,4.3567e-20,3.8849e-29,2.5314e-19,4.4877e-20,4e-29,2.5931e-19,4.3569e-20,3.8806e-29,2.5033e-19,4.4877e-20,4.0027e-29,2.6006e-19,1.1069e-20,3.1179e-25,2.9981e-08,2.9981e-08,3.9966e-20,2.9981e-08,2.9981e-08,3.9966e-20,9.7839e-08,9.7839e-08
8.3304e-05,1.4632e-05,4.5364e-07,9.5014e-09,-9.5014e-09,9.5014e-09,-9.5014e-09,3.0997e-20,-3.0997e-20,5.8005e-06,1.3804e-13,1.3996e-05,2.1831e-06,4.4946e-14,5.6382e-06,5.8003e-06,1.388e-13,1.45e-05,6.0435e-06,1.4488e-13,1.5049e-05,5.8005e-06,1.3867e-13,1.4404e-05,0.00067128,0.00026503,5.7893e-06,5.8003e-06,1.3826e-13,1.4135e-05,6.0435e-06,1.4425e-13,1.4638e-05,2.0063e-17,2.4389e-26,1.0746e-16,2.0663e-17,2.5108e-26,1.1005e-16,2.0064e-17,2.436e-26,1.0627e-16,2.0663e-17,2.5126e-26,1.1037e-16,5.1644e-18,1.6995e-22,5.7009e-06,5.7009e-06,1.8598e-17,5.7009e-06,5.7009e-06,1.8598e-17,1.5567e-05,1.5567e-05
0.0094306,0.0016579,0.00096907,1.9652e-05,-1.9652e-05,1.9652e-05,-1.9652e-05,1.8702e-16,-1.8702e-16,0.011259,5.963e-10,0.021289,0.0045806,1.9965e-10,0.0094928,0.011259,6.0005e-10,0.022053,0.011712,6.2596e-10,0.02283,0.011259,5.994e-10,0.021908,0.95154,2.7044e-06,0.0097467,0.011259,5.9742e-10,0.021498,0.011712,6.2292e-10,0.022207,1.1955e-13,2.0432e-22,5.8494e-13,1.2311e-13,2.1031e-22,5.9893e-13,1.1956e-13,2.0406e-22,5.7846e-13,1.2311e-13,2.1047e-22,6.0067e-13,3.1265e-14,1.2207e-18,0.011791,0.011791,1.1221e-13,0.011791,0.011791,1.1221e-13,0.025634,0.025634
0.023035,0.0040504,0.0032992,6.4145e-05,-6.4145e-05,6.4145e-05,-6.4145e-05,1.8001e-15,-1.8001e-15,0.034194,4.1044e-09,0.051036,0.015186,1.4161e-09,0.025452,0.034193,4.1336e-09,0.052862,0.035493,4.3093e-09,0.054546,0.034194,4.1285e-09,0.052518,2.0758,6.9637e-07,0.026131,0.034192,4.1131e-09,0.051533,0.035494,4.2857e-09,0.05306,1.1355e-12,2.7337e-21,5.0773e-12,1.169e-12,2.8134e-21,5.1973e-12,1.1355e-12,2.73e-21,5.021e-12,1.169e-12,2.8157e-21,5.2125e-12,3.0217e-13,1.3995e-17,0.038487,0.038487,1.0801e-12,0.038487,0.038487,1.0801e-12,0.067836,0.067836
0.20012,0.031225,2.4549e-10,6.3399e-12,-6.3399e-12,6.3399e-12,-6.3399e-12,3.4648e-24,-3.4648e-24,3.4753e-09,2.6466e-17,1.1501e-08,4.1134e-09,3.1742e-17,1.3654e-08,1.2868e-09,8.8294e-18,4.6037e-09,3.6331e-09,2.7827e-17,1.2417e-08,3.4753e-09,2.6566e-17,1.1836e-08,4.1134e-09,3.1852e-17,1.4023e-08,1.2709e-06,1.1223,4.4881e-09,3.6331e-09,2.7729e-17,1.2077e-08,2.2855e-21,1.5543e-30,1.4243e-20,2.3545e-21,1.6006e-30,1.4593e-20,2.2856e-21,1.5527e-30,1.4085e-20,2.3545e-21,1.6016e-30,1.4635e-20,5.7469e-22,1.4134e-26,3.8039e-09,3.8039e-09,2.0789e-21,3.8039e-09,3.8039e-09,2.0789e-21,1.393e-08,1.393e-08
0.0089739,0.0014002,1.9868e-09,5.0504e-11,-5.0504e-11,5.0504e-11,-5.0504e-11,5.5676e-23,-5.5676e-23,2.703e-08,3.3332e-16,7.8767e-08,3.1848e-08,3.99e-16,9.2992e-08,1.0404e-08,1.1344e-16,3.2999e-08,2.8237e-08,3.5048e-16,8.4953e-08,2.703e-08,3.347e-16,8.1062e-08,3.1848e-08,4.0051e-16,9.5501e-08,8.4546e-06,0.050326,3.2171e-08,2.8237e-08,3.4913e-16,8.2629e-08,3.6421e-20,3.2331e-29,2.119e-19,3.7516e-20,3.3289e-29,2.1707e-19,3.6422e-20,3.2295e-29,2.0955e-19,3.7516e-20,3.3312e-29,2.1769e-19,9.2517e-21,2.5999e-25,3.0302e-08,3.0302e-08,3.3405e-20,3.0302e-08,3.0302e-08,3.3405e-20,9.7716e-08,9.7716e-08
