0.12307,0,0,2.5745e-05,8.5606e-05,0.002708,0.0017629,1.4866e-09,2.9922e-09,1.4868e-09,2.9926e-09,1.4866e-09,2.9922e-09,6.1584e-05,0.00020477,0.0051207,0.0022744,5.4643e-05,0.00018169,0.0048363,0.0024195,8.0778e-11,8.1611e-11,8.0778e-11,8.1611e-11,8.0778e-11,8.1611e-11,8.0775e-11,8.1608e-11,8.0778e-11,8.1611e-11,8.0778e-11,8.1611e-11,8.0778e-11,8.1611e-11,0.077401,0.00033079,0.001583,0.044037,0.31757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.061146,0,0,1.2789e-05,4.2525e-05,0.0013453,0.00087579,7.3856e-10,1.4866e-09,7.3864e-10,1.4868e-09,7.3856e-10,1.4866e-09,3.0593e-05,0.00010172,0.002544,0.0011299,2.7145e-05,9.0258e-05,0.0024027,0.0012021,4.0132e-11,4.0546e-11,4.0132e-11,4.0546e-11,4.0132e-11,4.0546e-11,4.013e-11,4.0544e-11,4.0132e-11,4.0546e-11,4.0132e-11,4.0546e-11,4.0132e-11,4.0546e-11,0.038453,0.00016433,0.00078641,0.021878,0.15777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12307,0,0,2.5745e-05,8.5606e-05,0.002708,0.0017629,1.4866e-09,2.9922e-09,1.4868e-09,2.9926e-09,1.4866e-09,2.9922e-09,6.1584e-05,0.00020477,0.0051207,0.0022744,5.4643e-05,0.00018169,0.0048363,0.0024195,8.0778e-11,8.1611e-11,8.0778e-11,8.1611e-11,8.0778e-11,8.1611e-11,8.0775e-11,8.1608e-11,8.0778e-11,8.1611e-11,8.0778e-11,8.1611e-11,8.0778e-11,8.1611e-11,0.077401,0.00033079,0.001583,0.044037,0.31757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0010093,0,0,3.2479e-07,1.0802e-06,6.7134e-05,8.9517e-05,1.0903e-10,2.1948e-10,1.0904e-10,2.195e-10,1.0903e-10,2.1948e-10,0.086783,0.28851,0.03742,0.0093874,2.9868e-07,9.9335e-07,6.1862e-05,8.2489e-05,5.6044e-12,5.6622e-12,5.6044e-12,5.6622e-12,5.6044e-12,5.6622e-12,5.6041e-12,5.662e-12,5.6044e-12,5.6622e-12,5.6044e-12,5.6622e-12,5.6044e-12,5.6622e-12,0.0011924,2.7296e-06,1.3065e-05,0.00097931,0.002848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0010099,0,0,3.25e-07,1.0809e-06,6.7171e-05,8.9559e-05,1.0908e-10,2.1957e-10,1.0909e-10,2.1959e-10,1.0908e-10,2.1957e-10,0.086805,0.28858,0.037433,0.0093911,2.9887e-07,9.9398e-07,6.1896e-05,8.2527e-05,5.6067e-12,5.6646e-12,5.6067e-12,5.6646e-12,5.6067e-12,5.6646e-12,5.6064e-12,5.6643e-12,5.6067e-12,5.6646e-12,5.6067e-12,5.6646e-12,5.6067e-12,5.6646e-12,0.001193,2.7312e-06,1.3073e-05,0.00097979,0.0028495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033481,0,0,1.6477e-05,5.4794e-05,0.0026,0.0024867,2.2258e-09,4.4802e-09,2.2261e-09,4.4807e-09,2.2258e-09,4.4802e-09,0.0091865,0.030544,0.54818,0.17293,1.5145e-05,5.0365e-05,0.0023959,0.0022917,1.1493e-10,1.1612e-10,1.1493e-10,1.1612e-10,1.1493e-10,1.1612e-10,1.1492e-10,1.1611e-10,1.1493e-10,1.1612e-10,1.1493e-10,1.1612e-10,1.1493e-10,1.1612e-10,0.041269,0.00011997,0.0005742,0.031457,0.09784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.063915,0,0,5.1145e-05,0.00017007,0.0057892,0.0037125,2.3015e-09,4.6325e-09,2.3018e-09,4.633e-09,2.3015e-09,4.6325e-09,0.0053652,0.017839,0.4026,0.13602,4.6978e-05,0.00015621,0.0053351,0.0034223,1.2007e-10,1.2131e-10,1.2007e-10,1.2131e-10,1.2007e-10,1.2131e-10,1.2006e-10,1.213e-10,1.2007e-10,1.2131e-10,1.2007e-10,1.2131e-10,1.2007e-10,1.2131e-10,0.084807,0.00031869,0.0015252,0.056805,0.19824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00099317,0,0,1.9417e-07,6.4577e-07,4.0516e-05,5.4813e-05,6.9098e-11,1.391e-10,6.9106e-11,1.3911e-10,6.9098e-11,1.391e-10,2.1334e-07,7.0951e-07,4.4064e-05,5.871e-05,0.085732,0.28502,0.037213,0.0093509,1.5767e-12,1.593e-12,1.5767e-12,1.593e-12,1.5767e-12,1.593e-12,1.5766e-12,1.5929e-12,1.5767e-12,1.593e-12,1.5767e-12,1.593e-12,1.5767e-12,1.593e-12,0.00072757,1.6426e-06,7.8625e-06,0.00059638,0.0038044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00099368,0,0,1.943e-07,6.4619e-07,4.0539e-05,5.4839e-05,6.9127e-11,1.3915e-10,6.9135e-11,1.3917e-10,6.9127e-11,1.3915e-10,2.1347e-07,7.0997e-07,4.4089e-05,5.8738e-05,0.085755,0.28509,0.037227,0.0093546,1.5774e-12,1.5937e-12,1.5774e-12,1.5937e-12,1.5774e-12,1.5937e-12,1.5774e-12,1.5936e-12,1.5774e-12,1.5937e-12,1.5774e-12,1.5937e-12,1.5774e-12,1.5937e-12,0.00072795,1.6436e-06,7.8672e-06,0.00059668,0.0038064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032953,0,0,9.9714e-06,3.316e-05,0.0015997,0.0015741,1.5015e-09,3.0223e-09,1.5017e-09,3.0227e-09,1.5015e-09,3.0223e-09,1.0848e-05,3.6074e-05,0.0017113,0.0016369,0.0091359,0.030376,0.54838,0.17314,4.1229e-11,4.1654e-11,4.1229e-11,4.1654e-11,4.1229e-11,4.1654e-11,4.1227e-11,4.1653e-11,4.1229e-11,4.1654e-11,4.1229e-11,4.1654e-11,4.1229e-11,4.1654e-11,0.025753,7.3252e-05,0.00035059,0.019634,0.12943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.062629,0,0,3.1427e-05,0.0001045,0.0036647,0.0024879,1.7488e-09,3.52e-09,1.749e-09,3.5204e-09,1.7488e-09,3.52e-09,3.3674e-05,0.00011197,0.0038107,0.0024444,0.0053443,0.01777,0.40308,0.13639,6.3128e-11,6.3779e-11,6.3128e-11,6.3779e-11,6.3128e-11,6.3779e-11,6.3125e-11,6.3777e-11,6.3128e-11,6.3779e-11,6.3128e-11,6.3779e-11,6.3128e-11,6.3779e-11,0.054576,0.00019827,0.00094887,0.036846,0.25702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092971,0,0,4.0723e-05,0.0001354,0.0036068,0.0018199,1.0734e-09,2.1605e-09,1.0735e-09,2.1608e-09,1.0734e-09,2.1605e-09,4.2062e-05,0.00013985,0.0035135,0.0015767,1.6567e-05,5.5089e-05,0.0017646,0.0011606,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8736e-11,5.9342e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,0.05357,0.00022694,0.001086,0.030456,0.21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093931,0,0,4.1143e-05,0.0001368,0.003644,0.0018387,1.0845e-09,2.1828e-09,1.0846e-09,2.1831e-09,1.0845e-09,2.1828e-09,4.2496e-05,0.0001413,0.0035498,0.001593,1.6738e-05,5.5657e-05,0.0017828,0.0011726,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9342e-11,5.9955e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,0.054123,0.00022928,0.0010972,0.03077,0.21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092971,0,0,4.0723e-05,0.0001354,0.0036068,0.0018199,1.0734e-09,2.1605e-09,1.0735e-09,2.1608e-09,1.0734e-09,2.1605e-09,4.2062e-05,0.00013985,0.0035135,0.0015767,1.6567e-05,5.5089e-05,0.0017646,0.0011606,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8736e-11,5.9342e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,0.05357,0.00022694,0.001086,0.030456,0.21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093931,0,0,4.1143e-05,0.0001368,0.003644,0.0018387,1.0845e-09,2.1828e-09,1.0846e-09,2.1831e-09,1.0845e-09,2.1828e-09,4.2496e-05,0.0001413,0.0035498,0.001593,1.6738e-05,5.5657e-05,0.0017828,0.0011726,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9342e-11,5.9955e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,0.054123,0.00022928,0.0010972,0.03077,0.21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092971,0,0,4.0723e-05,0.0001354,0.0036068,0.0018199,1.0734e-09,2.1605e-09,1.0735e-09,2.1608e-09,1.0734e-09,2.1605e-09,4.2062e-05,0.00013985,0.0035135,0.0015767,1.6567e-05,5.5089e-05,0.0017646,0.0011606,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8736e-11,5.9342e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,0.05357,0.00022694,0.001086,0.030456,0.21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093931,0,0,4.1143e-05,0.0001368,0.003644,0.0018387,1.0845e-09,2.1828e-09,1.0846e-09,2.1831e-09,1.0845e-09,2.1828e-09,4.2496e-05,0.0001413,0.0035498,0.001593,1.6738e-05,5.5657e-05,0.0017828,0.0011726,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9342e-11,5.9955e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,0.054123,0.00022928,0.0010972,0.03077,0.21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092971,0,0,4.0723e-05,0.0001354,0.0036068,0.0018199,1.0734e-09,2.1605e-09,1.0735e-09,2.1608e-09,1.0734e-09,2.1605e-09,4.2062e-05,0.00013985,0.0035135,0.0015767,1.6567e-05,5.5089e-05,0.0017646,0.0011606,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8736e-11,5.9342e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,0.05357,0.00022694,0.001086,0.030456,0.21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093931,0,0,4.1143e-05,0.0001368,0.003644,0.0018387,1.0845e-09,2.1828e-09,1.0846e-09,2.1831e-09,1.0845e-09,2.1828e-09,4.2496e-05,0.0001413,0.0035498,0.001593,1.6738e-05,5.5657e-05,0.0017828,0.0011726,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9342e-11,5.9955e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,0.054123,0.00022928,0.0010972,0.03077,0.21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092971,0,0,4.0723e-05,0.0001354,0.0036068,0.0018199,1.0734e-09,2.1605e-09,1.0735e-09,2.1608e-09,1.0734e-09,2.1605e-09,4.2062e-05,0.00013985,0.0035135,0.0015767,1.6567e-05,5.5089e-05,0.0017646,0.0011606,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8736e-11,5.9342e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,0.05357,0.00022694,0.001086,0.030456,0.21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093931,0,0,4.1143e-05,0.0001368,0.003644,0.0018387,1.0845e-09,2.1828e-09,1.0846e-09,2.1831e-09,1.0845e-09,2.1828e-09,4.2496e-05,0.0001413,0.0035498,0.001593,1.6738e-05,5.5657e-05,0.0017828,0.0011726,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9342e-11,5.9955e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,0.054123,0.00022928,0.0010972,0.03077,0.21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092971,0,0,4.0723e-05,0.0001354,0.0036068,0.0018199,1.0734e-09,2.1605e-09,1.0735e-09,2.1608e-09,1.0734e-09,2.1605e-09,4.2062e-05,0.00013985,0.0035135,0.0015767,1.6567e-05,5.5089e-05,0.0017646,0.0011606,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8736e-11,5.9342e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,0.05357,0.00022694,0.001086,0.030456,0.21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093931,0,0,4.1143e-05,0.0001368,0.003644,0.0018387,1.0845e-09,2.1828e-09,1.0846e-09,2.1831e-09,1.0845e-09,2.1828e-09,4.2496e-05,0.0001413,0.0035498,0.001593,1.6738e-05,5.5657e-05,0.0017828,0.0011726,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9342e-11,5.9955e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,0.054123,0.00022928,0.0010972,0.03077,0.21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092971,0,0,4.0723e-05,0.0001354,0.0036068,0.0018199,1.0734e-09,2.1605e-09,1.0735e-09,2.1608e-09,1.0734e-09,2.1605e-09,4.2062e-05,0.00013985,0.0035135,0.0015767,1.6567e-05,5.5089e-05,0.0017646,0.0011606,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8736e-11,5.9342e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,5.8739e-11,5.9345e-11,0.05357,0.00022694,0.001086,0.030456,0.21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.093931,0,0,4.1143e-05,0.0001368,0.003644,0.0018387,1.0845e-09,2.1828e-09,1.0846e-09,2.1831e-09,1.0845e-09,2.1828e-09,4.2496e-05,0.0001413,0.0035498,0.001593,1.6738e-05,5.5657e-05,0.0017828,0.0011726,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9342e-11,5.9955e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,5.9345e-11,5.9957e-11,0.054123,0.00022928,0.0010972,0.03077,0.21925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
