0.0014462,0.00040243,0.0013149,2.1475e-05,0,0,6.1781e-05,7.3993e-06,0.00081308,9.0697e-06,0,0,0,0,0,0,0,0,0,0,0,0.0098613,0,0.0060786,0,0,0
0.0024997,0.00068251,0.0011353,0,5.267e-05,8.7847e-10,6.0647e-05,0.0025349,6.4603e-05,1.493e-05,6.6851e-05,3.4859e-07,5.5077e-07,3.5783e-07,8.9411e-07,8.9412e-07,1.2292e-06,3.4824e-07,1.199e-06,8.7249e-07,8.7247e-07,0,2.2047e-06,0,0.015442,2.8842e-06,1.639e-06
0.0097221,0.0021664,0.0020852,0,8.7847e-10,0.00045907,1.9828e-05,8.8465e-05,0.00051487,1.2774e-09,0.0051456,0.036533,0.037824,0.036169,0.056418,0.056424,0.079811,0.036406,0.080181,0.057264,0.057258,0,0.21612,0,7.649e-06,0.13758,0.29494
0.47317,0.098815,6.8717e-06,7.8531e-09,0,0,0.094624,4.4875e-08,4.1017e-06,4.721e-08,0,0,0,0,0,0,0,0,0,0,0,4.1481e-05,0,5.919e-05,0,0,0
0.47307,0.098795,6.876e-06,7.8579e-09,0,0,0.094605,4.4908e-08,4.1038e-06,4.7243e-08,0,0,0,0,0,0,0,0,0,0,0,4.1503e-05,0,5.9221e-05,0,0,0
0.019615,0.0041269,0.00033337,3.6867e-07,0,0,0.0038712,2.9062e-06,0.00014807,2.7397e-06,0,0,0,0,0,0,0,0,0,0,0,0.0014747,0,0.0020656,0,0,0
0.0095314,0.0021052,0.0010257,1.0819e-06,0,0,0.0017692,1.2126e-05,0.00032589,1.0203e-05,0,0,0,0,0,0,0,0,0,0,0,0.0031607,0,0.0043011,0,0,0
0.58316,0.12584,0.00098904,1.7582e-06,0,0,0.42088,1.4438e-05,0.00025293,1.1237e-05,0,0,0,0,0,0,0,0,0,0,0,0.0024523,0,0.002783,0,0,0
0.3406,0.073673,0.001991,3.5393e-06,0,0,0.24512,2.9068e-05,0.00050913,2.2622e-05,0,0,0,0,0,0,0,0,0,0,0,0.0049363,0,0.0056019,0,0,0
0.58316,0.12584,0.00098904,1.7582e-06,0,0,0.42088,1.4438e-05,0.00025293,1.1237e-05,0,0,0,0,0,0,0,0,0,0,0,0.0024523,0,0.002783,0,0,0
0.3406,0.073673,0.001991,3.5393e-06,0,0,0.24512,2.9068e-05,0.00050913,2.2622e-05,0,0,0,0,0,0,0,0,0,0,0,0.0049363,0,0.0056019,0,0,0
0.58316,0.12584,0.00098904,1.7582e-06,0,0,0.42088,1.4438e-05,0.00025293,1.1237e-05,0,0,0,0,0,0,0,0,0,0,0,0.0024523,0,0.002783,0,0,0
0.3406,0.073673,0.001991,3.5393e-06,0,0,0.24512,2.9068e-05,0.00050913,2.2622e-05,0,0,0,0,0,0,0,0,0,0,0,0.0049363,0,0.0056019,0,0,0
0.47268,0.098863,1.1383e-05,8.2215e-09,0,0,5.4413e-07,0.14374,6.6471e-06,7.8921e-08,0,0,0,0,0,0,0,0,0,0,0,4.2041e-05,0,5.9852e-05,0,0,0
0.47258,0.098843,1.139e-05,8.2265e-09,0,0,5.4442e-07,0.14371,6.6506e-06,7.8976e-08,0,0,0,0,0,0,0,0,0,0,0,4.2064e-05,0,5.9883e-05,0,0,0
0.01977,0.0041858,0.00054643,3.8631e-07,0,0,2.0409e-05,0.0058715,0.00023471,4.5472e-06,0,0,0,0,0,0,0,0,0,0,0,0.0014993,0,0.002094,0,0,0
0.009953,0.0022702,0.0016572,1.1353e-06,0,0,4.8857e-05,0.0026648,0.00049985,1.6772e-05,0,0,0,0,0,0,0,0,0,0,0,0.0032289,0,0.0043781,0,0,0
0.47799,0.098357,6.8563e-06,8.113e-09,0,0,3.3337e-07,4.4772e-08,0.10215,4.7103e-08,0,0,0,0,0,0,0,0,0,0,0,4.1438e-05,0,5.9021e-05,0,0,0
0.47789,0.098337,6.8606e-06,8.118e-09,0,0,3.3355e-07,4.4806e-08,0.10213,4.7136e-08,0,0,0,0,0,0,0,0,0,0,0,4.146e-05,0,5.9052e-05,0,0,0
0.019733,0.004092,0.00033338,3.8152e-07,0,0,1.2765e-05,2.9043e-06,0.0042414,2.7387e-06,0,0,0,0,0,0,0,0,0,0,0,0.0014783,0,0.0020659,0,0,0
0.0094226,0.0020561,0.0010259,1.1188e-06,0,0,3.1256e-05,1.2118e-05,0.0020511,1.02e-05,0,0,0,0,0,0,0,0,0,0,0,0.0031722,0,0.0043033,0,0,0
0.48861,0.10084,0.0013673,2.686e-06,0,0,3.7543e-05,1.9807e-05,0.36549,1.5458e-05,0,0,0,0,0,0,0,0,0,0,0,0.0034779,0,0.0038787,0,0,0
0.48509,0.10011,0.0013814,2.7137e-06,0,0,3.793e-05,2.0011e-05,0.36286,1.5617e-05,0,0,0,0,0,0,0,0,0,0,0,0.0035138,0,0.0039187,0,0,0
0.48861,0.10084,0.0013673,2.686e-06,0,0,3.7543e-05,1.9807e-05,0.36549,1.5458e-05,0,0,0,0,0,0,0,0,0,0,0,0.0034779,0,0.0038787,0,0,0
0.48509,0.10011,0.0013814,2.7137e-06,0,0,3.793e-05,2.0011e-05,0.36286,1.5617e-05,0,0,0,0,0,0,0,0,0,0,0,0.0035138,0,0.0039187,0,0,0
0.48861,0.10084,0.0013673,2.686e-06,0,0,3.7543e-05,1.9807e-05,0.36549,1.5458e-05,0,0,0,0,0,0,0,0,0,0,0,0.0034779,0,0.0038787,0,0,0
0.48509,0.10011,0.0013814,2.7137e-06,0,0,3.793e-05,2.0011e-05,0.36286,1.5617e-05,0,0,0,0,0,0,0,0,0,0,0,0.0035138,0,0.0039187,0,0,0
0.48861,0.10084,0.0013673,2.686e-06,0,0,3.7543e-05,1.9807e-05,0.36549,1.5458e-05,0,0,0,0,0,0,0,0,0,0,0,0.0034779,0,0.0038787,0,0,0
0.48509,0.10011,0.0013814,2.7137e-06,0,0,3.793e-05,2.0011e-05,0.36286,1.5617e-05,0,0,0,0,0,0,0,0,0,0,0,0.0035138,0,0.0039187,0,0,0
0.48861,0.10084,0.0013673,2.686e-06,0,0,3.7543e-05,1.9807e-05,0.36549,1.5458e-05,0,0,0,0,0,0,0,0,0,0,0,0.0034779,0,0.0038787,0,0,0
0.48509,0.10011,0.0013814,2.7137e-06,0,0,3.793e-05,2.0011e-05,0.36286,1.5617e-05,0,0,0,0,0,0,0,0,0,0,0,0.0035138,0,0.0039187,0,0,0
0.48861,0.10084,0.0013673,2.686e-06,0,0,3.7543e-05,1.9807e-05,0.36549,1.5458e-05,0,0,0,0,0,0,0,0,0,0,0,0.0034779,0,0.0038787,0,0,0
0.48509,0.10011,0.0013814,2.7137e-06,0,0,3.793e-05,2.0011e-05,0.36286,1.5617e-05,0,0,0,0,0,0,0,0,0,0,0,0.0035138,0,0.0039187,0,0,0
0.48861,0.10084,0.0013673,2.686e-06,0,0,3.7543e-05,1.9807e-05,0.36549,1.5458e-05,0,0,0,0,0,0,0,0,0,0,0,0.0034779,0,0.0038787,0,0,0
0.48509,0.10011,0.0013814,2.7137e-06,0,0,3.793e-05,2.0011e-05,0.36286,1.5617e-05,0,0,0,0,0,0,0,0,0,0,0,0.0035138,0,0.0039187,0,0,0
4.7594e-05,1.5432e-05,0.029601,7.0657e-08,0,0,1.987e-06,5.5063e-07,2.2381e-05,4.8982e-07,0,0,0,0,0,0,0,0,0,0,0,0.00020511,0,0.00025986,0,0,0
0.30607,0.22112,1.0128e-05,1.0078e-08,0,0,4.3591e-07,7.8941e-08,5.2015e-06,0.013838,0,0,0,0,0,0,0,0,0,0,0,4.7751e-05,0,6.2742e-05,0,0,0
0.30597,0.22106,1.0135e-05,1.0084e-08,0,0,4.3616e-07,7.9e-08,5.2044e-06,0.013834,0,0,0,0,0,0,0,0,0,0,0,4.7777e-05,0,6.2776e-05,0,0,0
0.0088059,0.0060651,0.00093458,8.9403e-07,0,0,3.1345e-05,9.927e-06,0.00034321,0.0003721,0,0,0,0,0,0,0,0,0,0,0,0.003098,0,0.0039866,0,0,0
0.00044456,0.00014878,0.00054513,2.1431e-07,0,0,1.8838e-05,2.5665e-06,0.00020646,4.9827e-06,0,0,0,0,0,0,0,0,0,0,0,0.00078224,0,0.0010121,0,0,0
0.49807,0.096438,5.8425e-06,0,2.9167e-08,1.445e-12,2.7617e-07,9.2781e-06,2.9525e-07,4.9899e-08,0.49487,5.9038e-10,9.4296e-10,6.0666e-10,1.8316e-09,1.8316e-09,2.5151e-09,5.8977e-10,2.45e-09,1.7843e-09,1.7843e-09,0,4.4589e-09,0,0.00012694,5.9634e-09,3.1956e-09
0.49797,0.096419,5.8463e-06,0,2.9185e-08,1.4464e-12,2.7633e-07,9.2848e-06,2.9542e-07,4.9935e-08,0.49478,5.9095e-10,9.4387e-10,6.0725e-10,1.8332e-09,1.8332e-09,2.5174e-09,5.9034e-10,2.4522e-09,1.7859e-09,1.7859e-09,0,4.463e-09,0,0.00012701,5.9687e-09,3.1985e-09
0.020972,0.0040998,0.00028713,0,1.368e-06,1.3491e-10,1.095e-05,0.00054929,1.1585e-05,2.9298e-06,0.020331,5.4252e-08,8.6159e-08,5.5717e-08,1.5131e-07,1.5131e-07,2.0791e-07,5.4197e-08,2.0267e-07,1.4754e-07,1.4754e-07,0,3.7088e-07,0,0.0045336,4.9025e-07,2.711e-07
0.011043,0.0022834,0.0008853,0,3.9417e-06,8.3472e-10,2.7794e-05,0.0020156,2.8881e-05,1.094e-05,0.0091358,3.2955e-07,5.1963e-07,3.3821e-07,8.1737e-07,8.1737e-07,1.1239e-06,3.2922e-07,1.0966e-06,7.9786e-07,7.9785e-07,0,2.0205e-06,0,0.0095644,2.6316e-06,1.5128e-06
0.49943,0.096306,5.818e-06,0,2.9745e-08,1.4384e-12,2.7527e-07,9.238e-06,0.10002,4.9697e-08,1.6191e-07,5.8767e-10,9.3864e-10,6.0388e-10,1.8232e-09,1.8232e-09,2.5036e-09,5.8707e-10,2.4388e-09,1.7762e-09,1.7761e-09,0,4.4386e-09,0,0.00012692,5.9362e-09,3.181e-09
0.49933,0.096287,5.8218e-06,0,2.9764e-08,1.4398e-12,2.7543e-07,9.2447e-06,0.099996,4.9733e-08,1.6204e-07,5.8825e-10,9.3955e-10,6.0447e-10,1.8249e-09,1.8249e-09,2.5059e-09,5.8764e-10,2.441e-09,1.7778e-09,1.7777e-09,0,4.4426e-09,0,0.00012699,5.9415e-09,3.1839e-09
0.021026,0.0040937,0.00028617,0,1.3956e-06,1.3435e-10,1.0929e-05,0.0005473,0.0041141,2.92e-06,1.0666e-05,5.4027e-08,8.5802e-08,5.5486e-08,1.507e-07,1.507e-07,2.0706e-07,5.3972e-08,2.0185e-07,1.4694e-07,1.4693e-07,0,3.6937e-07,0,0.004538,4.8825e-07,2.6999e-07
0.011049,0.0022765,0.00088261,0,4.0191e-06,8.3133e-10,2.7754e-05,0.0020088,0.0018552,1.0906e-05,4.4985e-05,3.2822e-07,5.1753e-07,3.3685e-07,8.1414e-07,8.1414e-07,1.1195e-06,3.2789e-07,1.0923e-06,7.9471e-07,7.9469e-07,0,2.0125e-06,0,0.0095776,2.6213e-06,1.5068e-06
0.47321,0.098811,5.9012e-06,0,2.9304e-08,1.4521e-12,0.09462,9.3535e-06,2.9888e-07,5.0304e-08,1.6379e-07,5.9334e-10,9.4771e-10,6.097e-10,1.842e-09,1.842e-09,2.5294e-09,5.9273e-10,2.4638e-09,1.7944e-09,1.7944e-09,0,4.484e-09,0,0.0001288,5.9974e-09,3.2132e-09
0.47312,0.098791,5.9049e-06,0,2.9322e-08,1.4535e-12,0.094601,9.3601e-06,2.9904e-07,5.0339e-08,1.6391e-07,5.939e-10,9.4861e-10,6.1028e-10,1.8436e-09,1.8436e-09,2.5316e-09,5.9329e-10,2.466e-09,1.796e-09,1.796e-09,0,4.488e-09,0,0.00012887,6.0026e-09,3.2161e-09
