0.0010341,2.3271e-15,4.7713e-29,0.0049707,5.3577e-08,3.1523e-08,5.3255e-08,2.5572e-15,2.5084e-15,2.4905e-15,2.5047e-15,5.4109e-29,5.2435e-29,5.2144e-29,5.219e-29
0.0037513,8.2801e-15,2.6587e-28,0.0012033,1.2452e-07,2.0979e-07,1.246e-07,9.1952e-15,9.0298e-15,8.9564e-15,9.0159e-15,3.0118e-28,2.919e-28,2.9028e-28,2.9053e-28
0.011392,6.785e-14,3.5575e-27,0.00040312,7.4676e-07,1.2946e-06,7.4738e-07,7.5151e-14,7.3822e-14,7.3215e-14,7.37e-14,4.0253e-27,3.902e-27,3.8805e-27,3.8837e-27
8.6504e-05,8.1359e-14,4.1986e-27,1.1129e-06,4.0696e-08,1.1249e-06,0.084805,8.8037e-14,8.6325e-14,8.5766e-14,8.6182e-14,4.7512e-27,4.606e-27,4.5805e-27,4.5844e-27
0.00025814,9.8355e-15,3.1249e-28,1.8167e-07,8.115e-09,1.8537e-07,0.028392,1.0675e-14,1.0465e-14,1.0397e-14,1.0448e-14,3.5403e-28,3.4315e-28,3.4124e-28,3.4154e-28
0.001072,1.9845e-15,4.056e-29,4.4174e-08,1.8046e-08,5.6779e-08,0.0079187,2.1819e-15,2.1402e-15,2.1249e-15,2.1371e-15,4.5998e-29,4.4575e-29,4.4327e-29,4.4367e-29
0.0038862,8.2306e-15,2.6474e-28,1.2933e-07,1.1967e-07,2.1272e-07,0.0019222,9.1407e-15,8.9764e-15,8.9034e-15,8.9626e-15,2.999e-28,2.9066e-28,2.8905e-28,2.893e-28
0.011792,6.774e-14,3.5489e-27,7.8598e-07,7.4539e-07,1.2928e-06,0.00064412,7.503e-14,7.3702e-14,7.3097e-14,7.3581e-14,4.0156e-27,3.8925e-27,3.8711e-27,3.8743e-27
0.00039247,1.8257e-15,8.4801e-29,2.3571e-08,2.2378e-08,3.9286e-08,2.2386e-08,2.024e-15,1.988e-15,1.9717e-15,1.9848e-15,9.5976e-29,9.3031e-29,9.2518e-29,9.2596e-29
0.016851,3.5186e-13,2.9648e-26,3.0391e-06,2.8816e-06,4.9965e-06,2.8817e-06,3.8851e-13,3.8174e-13,3.7858e-13,3.8107e-13,3.3507e-26,3.2486e-26,3.2308e-26,3.2334e-26
0.0011106,3.5561e-10,9.4953e-23,8.5315e-05,8.3782e-05,8.1976e-05,8.3215e-05,3.8914e-10,3.8265e-10,3.7945e-10,3.8186e-10,1.0699e-22,1.0378e-22,1.0322e-22,1.0329e-22
0.0041714,3.7083e-11,5.3149e-24,1.2434e-05,1.2203e-05,1.2045e-05,1.2126e-05,4.0788e-11,4.009e-11,3.9757e-11,4.0015e-11,5.9984e-24,5.8169e-24,5.7852e-24,5.7896e-24
0.016703,5.5812e-12,4.9071e-25,3.6367e-06,3.5242e-06,4.4636e-06,3.5113e-06,6.1603e-12,6.0531e-12,6.0031e-12,6.0424e-12,5.5454e-25,5.3765e-25,5.347e-25,5.3513e-25
0.0023557,2.7454e-14,1.3064e-27,3.5099e-07,3.3316e-07,2.9613e-07,3.3293e-07,3.043e-14,2.989e-14,2.9645e-14,2.9841e-14,1.4784e-27,1.4331e-27,1.4252e-27,1.4264e-27
1.0934e-13,8.061e-05,8.9237e-14,6.544e-14,6.4064e-14,6.2694e-14,6.3697e-14,1.1388e-06,0.084624,1.1556e-06,4.1977e-08,9.8476e-14,9.4813e-14,9.4433e-14,9.4359e-14
1.3287e-14,0.00024087,1.0794e-14,7.9215e-15,7.7539e-15,7.5875e-15,7.7103e-15,1.8591e-07,0.028345,1.9036e-07,8.3093e-09,1.1947e-14,1.1498e-14,1.1451e-14,1.1443e-14
2.7973e-15,0.0010028,2.1774e-15,1.68e-15,1.6459e-15,1.6095e-15,1.6368e-15,4.4915e-08,0.0079079,5.7355e-08,1.809e-08,2.4326e-15,2.3546e-15,2.3431e-15,2.3435e-15
1.209e-14,0.003648,9.019e-15,7.3723e-15,7.2321e-15,7.0676e-15,7.1918e-15,1.301e-07,0.0019203,2.1158e-07,1.1968e-07,1.0133e-14,9.8822e-15,9.8268e-15,9.8361e-15
9.9247e-14,0.01112,7.418e-14,6.0773e-14,5.9629e-14,5.8279e-14,5.9291e-14,7.892e-07,0.0006451,1.2842e-06,7.4446e-07,8.3108e-14,8.1103e-14,8.0656e-14,8.0724e-14
9.1408e-14,9.0363e-05,7.3239e-14,5.4779e-14,5.3635e-14,5.2482e-14,5.3328e-14,3.5829e-08,9.1437e-07,0.052625,8.9705e-07,8.0792e-14,7.7836e-14,7.7475e-14,7.744e-14
1.1224e-14,0.00027009,8.942e-15,6.7016e-15,6.5609e-15,6.4192e-15,6.524e-15,9.2541e-09,1.5089e-07,0.017598,1.4814e-07,9.8969e-15,9.5329e-15,9.4879e-15,9.4847e-15
3.5556e-15,0.0011258,2.6896e-15,2.1455e-15,2.1029e-15,2.0558e-15,2.0914e-15,3.2145e-08,5.0832e-08,0.0049044,5.0598e-08,3.0128e-15,2.9243e-15,2.9086e-15,2.9103e-15
2.0986e-14,0.0041001,1.5485e-14,1.2801e-14,1.2558e-14,1.2272e-14,1.2488e-14,2.1658e-07,2.0597e-07,0.0011899,2.07e-07,1.7397e-14,1.6969e-14,1.6873e-14,1.6889e-14
1.7289e-13,0.012512,1.278e-13,1.0588e-13,1.0389e-13,1.0154e-13,1.033e-13,1.3393e-06,1.2565e-06,0.00039884,1.2628e-06,1.4316e-13,1.3971e-13,1.3894e-13,1.3905e-13
1.4458e-13,7.9207e-05,1.1692e-13,8.6645e-14,8.4847e-14,8.3033e-14,8.4362e-14,0.053977,1.6009e-06,5.3238e-08,1.5979e-06,1.2917e-13,1.2455e-13,1.2406e-13,1.2397e-13
1.7557e-14,0.00023594,1.4131e-14,1.0481e-14,1.0262e-14,1.0041e-14,1.0204e-14,0.018026,2.6144e-07,1.1664e-08,2.6105e-07,1.5658e-14,1.5091e-14,1.503e-14,1.5021e-14
3.2803e-15,0.00098241,2.5525e-15,1.9685e-15,1.9286e-15,1.8861e-15,1.918e-15,0.005017,5.4962e-08,3.14e-08,5.5023e-08,2.8507e-15,2.7592e-15,2.7461e-15,2.7464e-15
1.2175e-14,0.0035749,9.0778e-15,7.4235e-15,7.2823e-15,7.1167e-15,7.2417e-15,0.0012159,1.2413e-07,2.0871e-07,1.2487e-07,1.0198e-14,9.946e-15,9.8903e-15,9.8996e-15
9.9537e-14,0.010902,7.4342e-14,6.0951e-14,5.9804e-14,5.8449e-14,5.9464e-14,0.00040838,7.4247e-07,1.2869e-06,7.4692e-07,8.3289e-14,8.128e-14,8.0832e-14,8.09e-14
1.0938e-13,8.3011e-05,8.924e-14,6.5462e-14,6.4084e-14,6.2712e-14,6.3717e-14,1.1374e-06,4.2945e-08,1.1502e-06,0.084805,9.847e-14,9.4803e-14,9.4419e-14,9.4346e-14
1.3291e-14,0.00024805,1.0794e-14,7.924e-15,7.7561e-15,7.5896e-15,7.7125e-15,1.857e-07,8.4388e-09,1.895e-07,0.028436,1.1947e-14,1.1497e-14,1.145e-14,1.1442e-14
2.7984e-15,0.0010323,2.1788e-15,1.6807e-15,1.6466e-15,1.6101e-15,1.6375e-15,4.4913e-08,1.8027e-08,5.7255e-08,0.0079396,2.434e-15,2.356e-15,2.3444e-15,2.3448e-15
1.2097e-14,0.0037532,9.032e-15,7.3767e-15,7.2364e-15,7.0718e-15,7.196e-15,1.3033e-07,1.1916e-07,2.1177e-07,0.001929,1.0147e-14,9.8965e-15,9.841e-15,9.8503e-15
9.9312e-14,0.011432,7.4298e-14,6.0812e-14,5.9668e-14,5.8317e-14,5.933e-14,7.9082e-07,7.4155e-07,1.2856e-06,0.00064765,8.3241e-14,8.1232e-14,8.0785e-14,8.0852e-14
6.6443e-06,3.6538e-09,1.1502e-21,4.1863e-06,4.1124e-06,4.0236e-06,4.0854e-06,1.6415e-11,1.6129e-11,1.6019e-11,1.6096e-11,1.3005e-21,1.2675e-21,1.26e-21,1.2616e-21
1.6102e-07,1.4859e-07,1.086e-19,1.0044e-07,9.863e-08,9.6458e-08,9.8017e-08,2.6923e-12,2.5412e-12,4.3182e-12,2.5536e-12,1.2251e-19,1.1944e-19,1.1875e-19,1.1888e-19
1.1457e-09,1.3413e-05,2.6078e-17,7.0908e-10,6.9607e-10,6.8054e-10,6.9191e-10,4.3331e-10,4.0681e-10,7.2217e-10,4.09e-10,2.9338e-17,2.8614e-17,2.8451e-17,2.848e-17
1.9397e-11,0.00032199,2.0193e-15,1.193e-11,1.1708e-11,1.1444e-11,1.164e-11,2.3974e-08,2.2492e-08,3.9593e-08,2.2606e-08,2.2644e-15,2.2095e-15,2.1972e-15,2.1991e-15
8.7002e-12,0.014023,3.8837e-13,5.3507e-12,5.2511e-12,5.1328e-12,5.2207e-12,3.0792e-06,2.8864e-06,5.0221e-06,2.8997e-06,4.3374e-13,4.2346e-13,4.2119e-13,4.2148e-13
1.7902e-15,0.0012552,3.8776e-10,1.0876e-15,1.0667e-15,1.0424e-15,1.0609e-15,8.7936e-05,8.8071e-05,8.3102e-05,8.6049e-05,4.2921e-10,4.1954e-10,4.1748e-10,4.1757e-10
1.4261e-14,0.0047704,4.0479e-11,8.6974e-15,8.5321e-15,8.3379e-15,8.4846e-15,1.2832e-05,1.2844e-05,1.2221e-05,1.2553e-05,4.5035e-11,4.3991e-11,4.3763e-11,4.3785e-11
1.7986e-13,0.019082,6.0618e-12,1.1015e-13,1.0808e-13,1.0563e-13,1.0746e-13,3.7162e-06,3.6327e-06,4.4769e-06,3.5882e-06,6.7675e-12,6.6075e-12,6.5722e-12,6.5766e-12
4.0983e-14,0.0022537,2.9933e-14,2.507e-14,2.4597e-14,2.4039e-14,2.4458e-14,3.553e-07,3.3331e-07,2.9526e-07,3.3468e-07,3.356e-14,3.2747e-14,3.2565e-14,3.2594e-14
5.1896e-27,1.2422e-13,7.7433e-05,3.087e-27,3.0236e-27,2.9551e-27,3.0079e-27,6.7347e-14,6.7341e-14,6.3437e-14,6.5787e-14,1.0929e-06,0.081763,1.1081e-06,2.6163e-08
3.8699e-28,1.5096e-14,0.00023116,2.2978e-28,2.2504e-28,2.1994e-28,2.2389e-28,8.1534e-15,8.1524e-15,7.6773e-15,7.9641e-15,1.7869e-07,0.027395,1.8275e-07,5.8547e-09
5.2356e-29,3.1824e-15,0.0009622,3.1034e-29,3.0391e-29,2.9702e-29,3.0236e-29,1.7341e-15,1.736e-15,1.6339e-15,1.696e-15,4.3041e-08,0.0076444,5.4795e-08,1.6805e-08
3.5716e-28,1.3771e-14,0.0034992,2.1204e-28,2.0766e-28,2.0296e-28,2.0659e-28,7.6306e-15,7.65e-15,7.201e-15,7.4743e-15,1.2368e-07,0.0018566,2.0082e-07,1.1267e-07
4.7843e-27,1.1302e-13,0.010661,2.8455e-27,2.7871e-27,2.724e-27,2.7726e-27,6.2885e-14,6.3053e-14,5.9379e-14,6.1607e-14,7.483e-07,0.00062452,1.2168e-06,6.9935e-07
4.3303e-27,1.0418e-13,8.7336e-05,2.5757e-27,2.5229e-27,2.4657e-27,2.5098e-27,5.6568e-14,5.6557e-14,5.3244e-14,5.5249e-14,2.2335e-08,8.8305e-07,0.050478,8.5375e-07
3.2436e-28,1.279e-14,0.00026083,1.9259e-28,1.8862e-28,1.8434e-28,1.8765e-28,6.9195e-15,6.9183e-15,6.5112e-15,6.7582e-15,7.0869e-09,1.4589e-07,0.016895,1.4118e-07
6.7208e-29,4.0493e-15,0.0010873,3.9837e-29,3.9012e-29,3.8127e-29,3.8812e-29,2.2182e-15,2.2216e-15,2.0904e-15,2.1704e-15,3.0447e-08,4.8563e-08,0.0047111,4.8048e-08
6.3031e-28,2.3887e-14,0.0039607,3.7421e-28,3.6649e-28,3.5819e-28,3.6461e-28,1.324e-14,1.3274e-14,1.2495e-14,1.2969e-14,2.0633e-07,1.945e-07,0.0011436,1.9555e-07
8.4566e-27,1.9671e-13,0.012087,5.0298e-27,4.9265e-27,4.815e-27,4.9009e-27,1.0947e-13,1.0977e-13,1.0337e-13,1.0725e-13,1.2735e-06,1.1835e-06,0.0003839,1.1902e-06
6.9384e-27,1.6372e-13,7.5578e-05,4.127e-27,4.0423e-27,3.9508e-27,4.0214e-27,8.9845e-14,8.9967e-14,8.4698e-14,8.7896e-14,0.052509,1.5416e-06,3.3586e-08,1.5344e-06
5.1723e-28,1.9884e-14,0.000225,3.071e-28,3.0076e-28,2.9395e-28,2.9921e-28,1.087e-14,1.0884e-14,1.0243e-14,1.0633e-14,0.017547,2.5204e-07,8.5665e-09,2.5095e-07
6.1665e-29,3.7241e-15,0.00093678,3.6551e-29,3.5794e-29,3.4982e-29,3.5611e-29,2.0402e-15,2.0438e-15,1.9229e-15,1.9967e-15,0.0048854,5.2676e-08,2.9491e-08,5.2629e-08
3.5889e-28,1.3864e-14,0.0034085,2.1306e-28,2.0867e-28,2.0394e-28,2.0759e-28,7.6827e-15,7.7024e-15,7.2501e-15,7.5254e-15,0.0011844,1.1698e-07,1.9798e-07,1.1768e-07
4.799e-27,1.1332e-13,0.010392,2.8543e-27,2.7956e-27,2.7324e-27,2.7811e-27,6.3053e-14,6.3223e-14,5.9538e-14,6.1772e-14,0.00039839,6.9728e-07,1.2193e-06,7.0152e-07
5.1968e-27,1.2446e-13,7.8565e-05,3.0912e-27,3.0278e-27,2.9592e-27,3.0121e-27,6.7481e-14,6.7466e-14,6.3535e-14,6.5907e-14,1.0918e-06,2.6148e-08,1.102e-06,0.081877
3.8751e-28,1.5124e-14,0.00023457,2.3009e-28,2.2534e-28,2.2023e-28,2.2418e-28,8.1685e-15,8.1665e-15,7.6884e-15,7.9777e-15,1.785e-07,5.8389e-09,1.8178e-07,0.027469
5.2396e-29,3.1859e-15,0.0009762,3.1058e-29,3.0414e-29,2.9724e-29,3.0259e-29,1.736e-15,1.7378e-15,1.6354e-15,1.6977e-15,4.3026e-08,1.671e-08,5.4666e-08,0.0076722
3.5724e-28,1.3776e-14,0.0035491,2.1208e-28,2.0771e-28,2.03e-28,2.0664e-28,7.6333e-15,7.6528e-15,7.2035e-15,7.477e-15,1.2378e-07,1.1205e-07,2.0088e-07,0.0018646
4.7854e-27,1.1306e-13,0.01081,2.8461e-27,2.7877e-27,2.7246e-27,2.7732e-27,6.2909e-14,6.3077e-14,5.9402e-14,6.163e-14,7.49e-07,6.9576e-07,1.2174e-06,0.00062723
5.4092e-18,7.5692e-06,4.0031e-09,3.2509e-18,3.1858e-18,3.1142e-18,3.1685e-18,4.3304e-06,4.3441e-06,4.1064e-06,4.2453e-06,1.8064e-11,1.7757e-11,1.7663e-11,1.7661e-11
5.4886e-20,1.8369e-07,1.6255e-07,3.2881e-20,3.2217e-20,3.1492e-20,3.2045e-20,1.0408e-07,1.044e-07,9.8548e-08,1.0202e-07,2.6087e-12,2.445e-12,4.1362e-12,2.4571e-12
1.8321e-22,1.3084e-09,1.4642e-05,1.0945e-22,1.0723e-22,1.0481e-22,1.0666e-22,7.3575e-10,7.379e-10,6.9583e-10,7.2103e-10,4.1257e-10,3.8386e-10,6.8404e-10,3.8623e-10
1.583e-24,2.2173e-11,0.00035028,9.4338e-25,9.241e-25,9.0321e-25,9.1927e-25,1.2391e-11,1.2426e-11,1.1708e-11,1.2141e-11,2.2794e-08,2.119e-08,3.7471e-08,2.1314e-08
7.0101e-25,9.8677e-12,0.015153,4.1774e-25,4.092e-25,3.9995e-25,4.0706e-25,5.5143e-12,5.5297e-12,5.2102e-12,5.403e-12,2.9225e-06,2.714e-06,4.7478e-06,2.7286e-06
3.3244e-29,1.9886e-15,0.0014138,1.9704e-29,1.9296e-29,1.8859e-29,1.9198e-29,1.0983e-15,1.101e-15,1.036e-15,1.0757e-15,4.972e-05,4.8331e-05,4.7361e-05,4.8296e-05
4.1504e-28,1.6275e-14,0.0054469,2.4639e-28,2.413e-28,2.3584e-28,2.4006e-28,9.0198e-15,9.043e-15,8.512e-15,8.8352e-15,7.0726e-06,6.8673e-06,6.8368e-06,6.8667e-06
8.7725e-27,2.053e-13,0.021648,5.2176e-27,5.1104e-27,4.9948e-27,5.0839e-27,1.1425e-13,1.1455e-13,1.0788e-13,1.1193e-13,2.5808e-06,2.4517e-06,3.3599e-06,2.46e-06
1.7781e-27,4.6548e-14,0.0022215,1.0572e-27,1.0355e-27,1.012e-27,1.0301e-27,2.5875e-14,2.5944e-14,2.4429e-14,2.5348e-14,3.3888e-07,3.1489e-07,2.7711e-07,3.1655e-07
1.6481e-08,1.9056e-14,9.2901e-28,9.9482e-09,9.7353e-09,9.5249e-09,9.6769e-09,2.0638e-14,2.0255e-14,2.0125e-14,2.0225e-14,1.0514e-27,1.0192e-27,1.0136e-27,1.0145e-27
6.5261e-08,8.8287e-14,6.4319e-27,3.9577e-08,3.8734e-08,3.7899e-08,3.8497e-08,9.5411e-14,9.3668e-14,9.3063e-14,9.3523e-14,7.2716e-27,7.0503e-27,7.0115e-27,7.0173e-27
1.0134e-05,1.8348e-11,2.4555e-24,6.2027e-06,6.0718e-06,5.9417e-06,6.0328e-06,1.9752e-11,1.9401e-11,1.9274e-11,1.9369e-11,2.7718e-24,2.6881e-24,2.6734e-24,2.6755e-24
6.4174e-05,1.6431e-10,4.2098e-23,3.9728e-05,3.8897e-05,3.8071e-05,3.8632e-05,1.7607e-10,1.7305e-10,1.719e-10,1.7273e-10,4.7441e-23,4.602e-23,4.5771e-23,4.5804e-23
1.8102e-08,2.0642e-14,9.8119e-28,1.093e-08,1.0694e-08,1.046e-08,1.0629e-08,2.2389e-14,2.1981e-14,2.1839e-14,2.1949e-14,1.1105e-27,1.0765e-27,1.0706e-27,1.0715e-27
6.5653e-08,8.8676e-14,6.4577e-27,3.9844e-08,3.8986e-08,3.8134e-08,3.8745e-08,9.596e-14,9.4244e-14,9.3628e-14,9.4099e-14,7.3008e-27,7.0786e-27,7.0397e-27,7.0454e-27
1.0175e-05,1.8406e-11,2.4645e-24,6.2328e-06,6.0996e-06,5.9668e-06,6.0601e-06,1.9843e-11,1.9498e-11,1.9369e-11,1.9466e-11,2.782e-24,2.698e-24,2.6833e-24,2.6853e-24
6.445e-05,1.6484e-10,4.2253e-23,3.9931e-05,3.9082e-05,3.8238e-05,3.8814e-05,1.7689e-10,1.7394e-10,1.7277e-10,1.7362e-10,4.7615e-23,4.6189e-23,4.5939e-23,4.5972e-23
1.6502e-08,1.9086e-14,9.3137e-28,9.9664e-09,9.7534e-09,9.542e-09,9.6946e-09,2.0683e-14,2.0301e-14,2.017e-14,2.027e-14,1.0541e-27,1.0218e-27,1.0162e-27,1.017e-27
6.5476e-08,8.8581e-14,6.4558e-27,3.9729e-08,3.8884e-08,3.8043e-08,3.8644e-08,9.5786e-14,9.4043e-14,9.3431e-14,9.3895e-14,7.2986e-27,7.0765e-27,7.0376e-27,7.0434e-27
1.0167e-05,1.8409e-11,2.4646e-24,6.2264e-06,6.0952e-06,5.9641e-06,6.0558e-06,1.983e-11,1.9479e-11,1.935e-11,1.9446e-11,2.7821e-24,2.6981e-24,2.6833e-24,2.6854e-24
6.4381e-05,1.6485e-10,4.2253e-23,3.9877e-05,3.9043e-05,3.8212e-05,3.8776e-05,1.7675e-10,1.7373e-10,1.7257e-10,1.7341e-10,4.7616e-23,4.619e-23,4.594e-23,4.5973e-23
1.6466e-08,1.9038e-14,9.2846e-28,9.9395e-09,9.7263e-09,9.5156e-09,9.6679e-09,2.0622e-14,2.024e-14,2.0111e-14,2.0211e-14,1.0508e-27,1.0186e-27,1.013e-27,1.0139e-27
6.5268e-08,8.8282e-14,6.4318e-27,3.9583e-08,3.8738e-08,3.7901e-08,3.85e-08,9.5421e-14,9.3684e-14,9.3079e-14,9.354e-14,7.2715e-27,7.0502e-27,7.0115e-27,7.0172e-27
1.0136e-05,1.8347e-11,2.4555e-24,6.2041e-06,6.0728e-06,5.9423e-06,6.0337e-06,1.9755e-11,1.9405e-11,1.9278e-11,1.9373e-11,2.7718e-24,2.6881e-24,2.6734e-24,2.6755e-24
6.4189e-05,1.6431e-10,4.2097e-23,3.974e-05,3.8905e-05,3.8077e-05,3.864e-05,1.761e-10,1.7309e-10,1.7194e-10,1.7277e-10,4.7441e-23,4.602e-23,4.577e-23,4.5804e-23
5.5512e-06,4.5103e-12,3.8306e-25,0.060282,3.4867e-06,1.7686e-06,3.4591e-06,4.874e-12,4.7821e-12,4.7501e-12,4.7737e-12,4.3294e-25,4.1978e-25,4.1748e-25,4.1782e-25
1.6285e-05,2.9803e-11,4.131e-24,0.015126,9.8198e-06,9.435e-06,9.7562e-06,3.2101e-11,3.1506e-11,3.1294e-11,3.1447e-11,4.6629e-24,4.5221e-24,4.4974e-24,4.5009e-24
0.00011123,2.8749e-10,7.3973e-23,0.0040122,6.7693e-05,6.628e-05,6.7234e-05,3.082e-10,3.0262e-10,3.0056e-10,3.02e-10,8.3361e-23,8.0864e-23,8.0426e-23,8.0485e-23
